TransactionID,CreditScore,PreviousFraudCount,UserID,MerchantID,MerchantCategory,MerchantRisk,DeviceType,City,Country,LocationRisk,Amount,TransactionType,Timestamp,HourOfDay,DayOfWeek,PreviousBalance,CurrentBalance,RiskScore,IsNewDevice,IsNewLocation,FraudLabel
TXN1DC7D23656F0,669,0,USR044012,MER000769,Entertainment,Low,iPhone,Chennai,India,Low,5379,Debit Card,2025-07-05 04:05:20.503793,4,Saturday,490594,485215,0,False,False,0
TXNB896DC312B4F,709,0,USR033064,MER003793,Entertainment,Low,iPhone,Bengaluru,India,Low,21877,UPI,2025-10-08 02:16:29.516877,2,Wednesday,2371119,2349242,0,False,False,0
TXNC91A5329A5C7,732,0,USR033803,MER002660,Grocery,Low,Android,San Francisco,USA,Medium,6448,Net Banking,2026-04-05 10:14:30.361178,10,Sunday,2221548,2215100,10,False,False,0
TXN2DA7322FDDD6,763,0,USR034709,MER002465,Grocery,Low,Laptop,Mumbai,India,Low,870,Net Banking,2026-05-12 02:32:54.217186,2,Tuesday,33028,32158,0,False,False,0
TXNBF563C862996,718,0,USR016643,MER003967,Healthcare,Low,Android,Kolkata,India,Low,29593,UPI,2025-10-10 20:39:07.876384,20,Friday,2925710,2896117,0,False,False,0
TXN288C786D6C0F,767,0,USR007782,MER000384,Fuel,Low,Laptop,Delhi,India,Low,11229,Credit Card,2025-09-13 07:40:44.409102,7,Saturday,3838684,3827455,0,False,False,0
TXNAA31948D198B,739,0,USR026095,MER004452,Healthcare,Low,iPhone,Moscow,Russia,High,31613,Credit Card,2026-03-21 16:51:55.769584,16,Saturday,2741448,2709835,20,False,False,0
TXNC065910DEDB1,778,0,USR009017,MER002916,Healthcare,Low,Tablet,Chennai,India,Low,34596,Net Banking,2025-08-25 13:10:51.254160,13,Monday,2409160,2374564,0,False,False,0
TXNA041A303F81D,743,0,USR034183,MER000438,Fuel,Low,Android,Hyderabad,India,Low,9310,UPI,2025-11-15 16:59:54.445327,16,Saturday,6931739,6922429,0,False,False,0
TXNB661278B2FBC,747,0,USR041857,MER001166,Luxury,Low,Tablet,Ahmedabad,India,Low,28533,Wallet,2026-05-11 12:53:59.563367,12,Monday,2594719,2566186,0,False,False,0
TXN7D63630E0F5B,712,0,USR005990,MER001293,Restaurant,Low,Android,Hyderabad,India,Low,24803,Credit Card,2026-04-20 15:19:56.332405,15,Monday,4534137,4509334,0,False,False,0
TXNFAC3856DAF20,738,0,USR042344,MER000749,Restaurant,Low,Tablet,Ahmedabad,India,Low,18830,Net Banking,2026-04-29 15:01:33.775759,15,Wednesday,2126496,2107666,0,False,False,0
TXN06C8A79D473F,637,0,USR025030,MER001061,Travel,Low,iPhone,Pyongyang,North Korea,High,14048,Credit Card,2026-02-14 09:47:10.852981,9,Saturday,1473191,1459143,45,True,False,0
TXNAEB7D447A023,618,0,USR022096,MER001383,Travel,Medium,Tablet,Sydney,Australia,Medium,745,Credit Card,2026-01-09 15:10:03.311618,15,Friday,130119,129374,20,False,False,0
TXNFC2C9CC06F7A,698,0,USR031827,MER003506,Fuel,Low,Laptop,Mumbai,India,Low,64055,Credit Card,2025-09-02 02:47:24.590842,2,Tuesday,3512935,3448880,0,False,False,0
TXN72F711429F98,650,0,USR014365,MER002025,E-Commerce,Low,Android,Sydney,Australia,Medium,29120,UPI,2025-07-09 18:39:21.142000,18,Wednesday,584794,555674,10,False,False,0
TXNBAA28C3E5339,800,0,USR023693,MER004509,Luxury,Medium,Tablet,Sydney,Australia,Medium,10329,Wallet,2025-08-26 10:02:37.082124,10,Tuesday,1036540,1026211,20,False,False,0
TXN592765343943,632,0,USR011022,MER001600,E-Commerce,Low,iPhone,London,UK,Medium,26448,Wallet,2026-04-06 08:35:03.716624,8,Monday,4376095,4349647,10,False,False,0
TXN7A7EE5C40749,654,0,USR012960,MER003181,Luxury,Low,Laptop,Lagos,Nigeria,High,48763,Credit Card,2025-08-13 20:28:20.109579,20,Wednesday,1056166,1007403,20,False,False,0
TXN580518446B95,597,0,USR002979,MER001441,E-Commerce,Low,iPhone,Singapore,Singapore,Low,36632,UPI,2025-12-16 21:48:55.363833,21,Tuesday,974361,937729,0,False,False,0
TXNDF26D0D31369,621,0,USR049856,MER000922,Fuel,Low,Tablet,San Francisco,USA,Medium,25756,Wallet,2026-04-20 06:37:52.234834,6,Monday,920672,894916,10,False,False,0
TXN715E8C1195C2,623,0,USR038496,MER001960,E-Commerce,Low,iPhone,Kolkata,India,Low,3685,UPI,2026-04-23 10:50:11.705511,10,Thursday,778976,775291,0,False,False,0
TXN463F310DACB1,694,0,USR014191,MER004819,E-Commerce,Low,Tablet,Kolkata,India,Low,16848,Debit Card,2025-11-10 04:03:11.611440,4,Monday,555813,538965,0,False,False,0
TXNB4A7D4C68495,816,0,USR029557,MER004404,E-Commerce,Low,iPhone,Berlin,Germany,Medium,30389,Net Banking,2025-11-14 21:22:50.046984,21,Friday,1721271,1690882,10,False,False,0
TXN6A3786C13166,807,0,USR035336,MER000462,Restaurant,Low,Laptop,Hyderabad,India,Low,21450,Net Banking,2025-11-04 04:50:10.932878,4,Tuesday,2171524,2150074,0,False,False,0
TXNF777EAB70F04,615,0,USR021000,MER000965,Grocery,Low,iPhone,Sydney,Australia,Medium,28184,Wallet,2025-11-19 11:43:33.603704,11,Wednesday,3019913,2991729,10,False,False,0
TXNF287DEB5A4EB,600,0,USR000620,MER001625,Luxury,Medium,iPhone,Chennai,India,Low,2498,Debit Card,2025-11-10 18:32:07.227817,18,Monday,228142,225644,10,False,False,0
TXN32B3C1592E9E,696,0,USR045520,MER001532,Fuel,Medium,Laptop,Chennai,India,Low,46945,Wallet,2026-03-07 10:49:11.263808,10,Saturday,2058248,2011303,10,False,False,0
TXNC5B434A3EB6E,780,0,USR036283,MER004641,Travel,Low,Laptop,San Francisco,USA,Medium,2820,Net Banking,2025-10-29 19:47:48.761013,19,Wednesday,178990,176170,35,True,False,0
TXN4F7080D3B1F1,779,0,USR036427,MER002617,Healthcare,Low,Laptop,Bengaluru,India,Low,27681,UPI,2026-01-05 20:14:15.162319,20,Monday,3430922,3403241,0,False,False,0
TXN64931726E42D,721,0,USR010253,MER004999,Luxury,Low,Laptop,Moscow,Russia,High,10324,Wallet,2025-10-26 16:27:15.940964,16,Sunday,4412875,4402551,20,False,False,0
TXND58CC3E97471,754,0,USR034752,MER001196,Healthcare,Low,Tablet,Ahmedabad,India,Low,2514,Wallet,2025-10-11 07:20:05.916561,7,Saturday,806977,804463,0,False,False,0
TXN13E876A3B9A4,716,0,USR014224,MER002407,Luxury,Low,Tablet,Lagos,Nigeria,High,3570,UPI,2025-08-01 21:34:09.291583,21,Friday,733105,729535,20,False,False,0
TXNB9A4EBD70E34,783,0,USR030263,MER003278,Restaurant,Low,Laptop,San Francisco,USA,Medium,36525,Credit Card,2025-10-04 11:23:09.701905,11,Saturday,822234,785709,10,False,False,0
TXN63D8DE5F925A,805,0,USR001436,MER003116,Fuel,Low,Android,New York,USA,Medium,38541,Debit Card,2026-01-07 17:08:41.814080,17,Wednesday,2256993,2218452,10,False,False,0
TXND1A0C8E36E83,570,0,USR002265,MER003989,Luxury,Low,Laptop,Ahmedabad,India,Low,35441,UPI,2026-03-10 22:52:49.140690,22,Tuesday,1321023,1285582,0,False,False,0
TXNCCE5CA0D89A1,529,0,USR044103,MER003822,Restaurant,Low,Android,New York,USA,Medium,65503,UPI,2026-04-06 06:10:13.249320,6,Monday,2454125,2388622,25,False,False,0
TXNE60493969BFE,803,0,USR001991,MER003357,Grocery,Low,Tablet,Lagos,Nigeria,High,44985,UPI,2025-12-17 01:18:43.849433,1,Wednesday,5421669,5376684,20,False,False,0
TXN4CCCF06B32C3,750,0,USR011746,MER004360,E-Commerce,Medium,Android,San Francisco,USA,Medium,24645,Net Banking,2026-01-28 20:40:32.363746,20,Wednesday,1468645,1444000,20,False,False,0
TXN7B00F9253365,756,0,USR003648,MER002662,Healthcare,Low,iPhone,Delhi,India,Low,47995,Credit Card,2026-04-05 02:40:01.715803,2,Sunday,3081188,3033193,45,True,True,0
TXN734E6E157B53,722,0,USR010146,MER001488,Restaurant,Low,iPhone,Sydney,Australia,Medium,32541,UPI,2026-05-21 17:44:47.023206,17,Thursday,6590934,6558393,10,False,False,0
TXND401BC199302,730,0,USR016525,MER000566,Healthcare,Low,Tablet,Kolkata,India,Low,2062,Net Banking,2026-04-19 15:28:30.158546,15,Sunday,673765,671703,0,False,False,0
TXNED4263C939E2,726,0,USR016128,MER001083,Fuel,Medium,Android,Bengaluru,India,Low,11560,Credit Card,2025-12-04 18:25:48.309115,18,Thursday,314415,302855,35,True,False,0
TXN57278E8EA02F,599,0,USR006119,MER003421,Luxury,Low,Android,San Francisco,USA,Medium,17090,Credit Card,2025-12-10 06:36:52.368304,6,Wednesday,1432428,1415338,10,False,False,0
TXN7E1364CC96E1,752,0,USR014555,MER000241,Travel,Low,iPhone,Mumbai,India,Low,9838,Debit Card,2026-02-20 16:35:43.315790,16,Friday,1011823,1001985,0,False,False,0
TXNE35FAFCC3C20,738,0,USR031732,MER000262,Healthcare,Low,Tablet,Berlin,Germany,Medium,34953,Net Banking,2025-08-19 02:09:09.319852,2,Tuesday,1958437,1923484,10,False,False,0
TXNA60E3D8D80EE,693,0,USR026477,MER002524,Healthcare,Low,Laptop,Hyderabad,India,Low,1796,Credit Card,2026-06-23 20:42:47.148368,20,Tuesday,139250,137454,0,False,False,0
TXN66C19235A039,645,0,USR021486,MER002355,Healthcare,Low,iPhone,Singapore,Singapore,Low,27900,Debit Card,2025-12-18 19:44:08.150800,19,Thursday,1525230,1497330,0,False,False,0
TXN46644DC4F4AF,724,0,USR011098,MER000175,E-Commerce,Low,Tablet,Singapore,Singapore,Low,25992,Net Banking,2026-06-04 21:22:28.427288,21,Thursday,7524678,7498686,0,False,False,0
TXN132626F94A2A,679,0,USR010467,MER003763,Grocery,Medium,Android,Dubai,UAE,Medium,120445,Credit Card,2025-08-14 10:29:51.833191,10,Thursday,5824728,5704283,20,False,False,0
TXNFD50EE1527B6,773,0,USR000126,MER002866,Healthcare,Low,Android,Delhi,India,Low,4447,Wallet,2025-11-05 22:15:27.808936,22,Wednesday,613068,608621,0,False,False,0
TXN5EA93B35E698,835,0,USR010460,MER004654,E-Commerce,Low,Android,Moscow,Russia,High,82052,Credit Card,2025-12-11 11:21:28.675717,11,Thursday,4311659,4229607,20,False,False,0
TXN8EC398134295,616,0,USR046067,MER002672,Entertainment,Low,Android,Singapore,Singapore,Low,143529,Debit Card,2026-05-17 00:35:28.754867,0,Sunday,3473797,3330268,20,False,True,0
TXN28016E913A9A,730,0,USR044431,MER002370,Restaurant,Medium,iPhone,Delhi,India,Low,7445,Credit Card,2026-06-22 15:12:43.145491,15,Monday,2192576,2185131,10,False,False,0
TXNCBF737F54BAB,657,0,USR022708,MER002414,Luxury,Low,iPhone,Bengaluru,India,Low,16751,Wallet,2025-10-07 23:23:31.272914,23,Tuesday,1095008,1078257,25,True,False,0
TXN9455AEEA0260,666,0,USR048327,MER003745,Restaurant,Low,Android,Lagos,Nigeria,High,6229,Net Banking,2025-12-06 05:48:33.558309,5,Saturday,272874,266645,20,False,False,0
TXN1F19DE962D59,685,0,USR002739,MER004327,Healthcare,Low,Laptop,Mumbai,India,Low,26999,Debit Card,2026-03-17 04:07:45.079803,4,Tuesday,2348514,2321515,0,False,False,0
TXNA6E0D36B9076,752,0,USR037264,MER000959,E-Commerce,Low,Tablet,Lagos,Nigeria,High,24891,Debit Card,2026-05-27 13:33:38.729564,13,Wednesday,5048860,5023969,45,True,False,0
TXNF26E8DE381B4,757,0,USR007348,MER001803,Travel,Low,Tablet,Pyongyang,North Korea,High,61567,UPI,2026-02-09 01:59:13.458183,1,Monday,3342638,3281071,20,False,False,0
TXN05A3DC5A7F52,776,0,USR014168,MER003864,Grocery,Low,iPhone,New York,USA,Medium,40045,Credit Card,2026-01-29 17:37:14.607269,17,Thursday,4777542,4737497,10,False,False,0
TXNE1D2361C608E,799,0,USR019070,MER002059,Travel,Low,Laptop,Lagos,Nigeria,High,16578,Credit Card,2026-03-25 16:25:31.764097,16,Wednesday,2089469,2072891,45,True,False,0
TXN9F98C3C2B440,743,0,USR023884,MER002985,Fuel,Medium,Android,San Francisco,USA,Medium,5854,UPI,2025-10-04 13:04:15.234797,13,Saturday,347717,341863,40,False,True,0
TXN86A638FD22C0,711,0,USR025677,MER003010,Grocery,Low,Android,Berlin,Germany,Medium,15292,Debit Card,2025-08-03 02:02:05.247728,2,Sunday,1379087,1363795,30,False,True,0
TXN6A23D74A7523,717,0,USR014281,MER003032,Restaurant,Low,Laptop,Lagos,Nigeria,High,8394,Net Banking,2025-08-30 23:37:56.586199,23,Saturday,2071999,2063605,40,False,True,0
TXN6DD543C5F452,709,0,USR001740,MER003944,Luxury,Low,Laptop,Moscow,Russia,High,15633,Net Banking,2026-06-27 14:34:35.075751,14,Saturday,1028371,1012738,20,False,False,0
TXNE03A0ECE9F64,786,0,USR015536,MER003488,Entertainment,Low,Android,Ahmedabad,India,Low,42419,Debit Card,2026-06-28 18:13:04.038528,18,Sunday,5798974,5756555,0,False,False,0
TXNEB3C70531C51,791,1,USR002136,MER000422,Grocery,Low,Android,Chennai,India,Low,38767,Debit Card,2026-01-15 17:00:01.170802,17,Thursday,1264988,1226221,15,False,False,0
TXN136B5F09A3B4,639,0,USR048610,MER000298,Restaurant,High,Tablet,Berlin,Germany,Medium,20210,Credit Card,2026-01-18 08:50:20.247678,8,Sunday,1363732,1343522,30,False,False,0
TXNC127175F4761,739,1,USR023828,MER004583,Restaurant,High,iPhone,Ahmedabad,India,Low,23991,Net Banking,2026-02-19 14:57:38.681407,14,Thursday,992376,968385,35,False,False,0
TXN17A7E6D613EE,709,0,USR013889,MER002686,Luxury,Low,Laptop,Mumbai,India,Low,21479,Wallet,2026-01-31 21:05:05.070601,21,Saturday,1348602,1327123,0,False,False,0
TXN374F503C719D,795,2,USR038847,MER002682,Healthcare,Low,iPhone,Bengaluru,India,Low,17174,UPI,2026-05-13 21:56:49.850617,21,Wednesday,5452653,5435479,30,False,False,0
TXN40D9EBBA189C,761,0,USR030587,MER003327,E-Commerce,Low,Laptop,Pyongyang,North Korea,High,4380,Credit Card,2025-12-18 16:53:26.334363,16,Thursday,2084928,2080548,20,False,False,0
TXN24AEBEEDEDDB,577,0,USR026564,MER000187,Restaurant,Low,Laptop,Pyongyang,North Korea,High,8465,Net Banking,2026-05-06 00:36:25.086937,0,Wednesday,1466068,1457603,45,True,False,0
TXN504EF672E65D,796,0,USR029093,MER000596,Travel,Low,Laptop,Delhi,India,Low,16622,Net Banking,2026-03-07 23:33:58.877868,23,Saturday,1067778,1051156,0,False,False,0
TXNAB066595E107,782,0,USR033307,MER000781,Grocery,Low,iPhone,Sydney,Australia,Medium,32928,Net Banking,2025-10-14 13:23:01.115337,13,Tuesday,3569914,3536986,10,False,False,0
TXN36F1886779B7,662,0,USR027781,MER004764,Travel,Low,iPhone,Chennai,India,Low,7187,Wallet,2025-09-04 11:37:54.080643,11,Thursday,426655,419468,0,False,False,0
TXND6544DA55E40,720,0,USR025658,MER004394,E-Commerce,Low,Laptop,New York,USA,Medium,39344,Net Banking,2026-04-06 00:16:22.872903,0,Monday,4366693,4327349,10,False,False,0
TXN9D05D5379017,761,0,USR039548,MER004461,Grocery,Low,Android,Berlin,Germany,Medium,22983,Debit Card,2026-01-12 12:20:45.568990,12,Monday,730401,707418,10,False,False,0
TXND700A5B4BF29,637,0,USR003878,MER003770,Entertainment,Low,Android,Delhi,India,Low,26860,Net Banking,2025-09-28 20:38:29.884361,20,Sunday,2374484,2347624,0,False,False,0
TXNBE875C0CA2C5,560,0,USR000719,MER002424,Healthcare,Low,Android,Ahmedabad,India,Low,16617,UPI,2026-03-26 11:17:33.938141,11,Thursday,2153300,2136683,0,False,False,0
TXN3B9BC63B3771,717,0,USR002648,MER002284,E-Commerce,Low,Android,Singapore,Singapore,Low,12529,UPI,2025-07-31 22:49:26.815169,22,Thursday,2991663,2979134,0,False,False,0
TXNEB53BFC17BEB,724,0,USR007682,MER004884,Restaurant,Low,Laptop,Bengaluru,India,Low,29142,Credit Card,2025-11-02 22:57:14.302353,22,Sunday,1137331,1108189,20,False,True,0
TXNB5B3597BE2BF,797,0,USR010515,MER001389,Restaurant,Medium,Laptop,Kolkata,India,Low,69107,UPI,2026-06-27 17:53:37.198721,17,Saturday,1192532,1123425,10,False,False,0
TXN94729F312235,685,0,USR028704,MER003537,Grocery,Medium,Android,Berlin,Germany,Medium,22546,Wallet,2025-12-20 15:32:59.639537,15,Saturday,2414399,2391853,20,False,False,0
TXND84158DF2368,651,0,USR020453,MER003335,Healthcare,Low,Android,Lagos,Nigeria,High,9059,Debit Card,2025-08-22 03:58:01.562613,3,Friday,949881,940822,20,False,False,0
TXNA8A7D89532FD,606,0,USR034445,MER004392,E-Commerce,Low,Laptop,Singapore,Singapore,Low,8369,UPI,2025-09-28 01:24:06.451855,1,Sunday,1245273,1236904,0,False,False,0
TXNEEE3A6237E43,665,0,USR044861,MER001200,Travel,Medium,Laptop,Sydney,Australia,Medium,15415,Wallet,2025-09-19 00:14:45.359392,0,Friday,2714112,2698697,40,False,True,0
TXN702281CF52D8,769,0,USR021282,MER002133,Travel,Low,iPhone,Singapore,Singapore,Low,39908,Net Banking,2026-02-12 15:05:08.247864,15,Thursday,7226876,7186968,0,False,False,0
TXN06627D394D10,771,0,USR003412,MER001448,Fuel,Low,Laptop,London,UK,Medium,42007,UPI,2025-09-17 18:44:55.880153,18,Wednesday,1544604,1502597,10,False,False,0
TXN479C826445CC,758,0,USR015476,MER003403,Luxury,Low,iPhone,Kolkata,India,Low,17144,Debit Card,2026-05-19 21:01:01.781598,21,Tuesday,1169970,1152826,25,True,False,0
TXN4E8CB7798E6D,825,0,USR013632,MER003456,Restaurant,Low,iPhone,Berlin,Germany,Medium,42307,Debit Card,2025-10-23 10:35:10.244845,10,Thursday,2994458,2952151,10,False,False,0
TXN8EA1654761F8,759,0,USR001550,MER002835,Entertainment,Low,Android,Moscow,Russia,High,5551,Debit Card,2026-04-18 09:16:10.799222,9,Saturday,2021045,2015494,20,False,False,0
TXN1EE6C0C18203,900,0,USR019896,MER003212,Entertainment,Low,iPhone,Hyderabad,India,Low,26091,Net Banking,2025-11-22 03:11:36.230833,3,Saturday,4222524,4196433,0,False,False,0
TXN502FCEEC0560,676,0,USR025738,MER003472,Travel,Low,Laptop,Berlin,Germany,Medium,18131,Credit Card,2025-10-08 19:09:54.142007,19,Wednesday,1978458,1960327,30,False,True,0
TXN0D96E2CAA394,833,0,USR023258,MER004679,Travel,Low,Laptop,Bengaluru,India,Low,8397,Debit Card,2026-06-24 21:17:04.415364,21,Wednesday,694688,686291,0,False,False,0
TXNE02DD9F9F354,712,0,USR006842,MER004566,Fuel,Low,Laptop,San Francisco,USA,Medium,5598,Wallet,2025-08-07 06:17:01.743638,6,Thursday,1774213,1768615,35,True,False,0
TXN6D70DB43E335,617,0,USR045914,MER001899,Luxury,Low,Laptop,Pyongyang,North Korea,High,819,UPI,2025-09-08 20:56:40.629968,20,Monday,355751,354932,20,False,False,0
TXNC0666499C9DF,673,0,USR020402,MER002346,Healthcare,Low,Tablet,Kolkata,India,Low,4537,Net Banking,2025-12-19 07:13:06.452900,7,Friday,1255987,1251450,25,True,False,0
TXN7449828E1313,794,0,USR014504,MER004984,Entertainment,Low,Tablet,Pyongyang,North Korea,High,3515,UPI,2026-03-09 01:59:04.444062,1,Monday,688617,685102,20,False,False,0
TXNFF0675CDF483,629,0,USR020558,MER003643,Healthcare,Low,Android,Bengaluru,India,Low,882,Debit Card,2026-04-23 12:27:16.535131,12,Thursday,410367,409485,0,False,False,0
TXN8E4F58C1D7D8,661,0,USR012091,MER004089,E-Commerce,Low,Laptop,Lagos,Nigeria,High,14501,Debit Card,2026-05-30 20:08:33.714144,20,Saturday,1144746,1130245,20,False,False,0
TXN3198330501D4,717,0,USR018097,MER004744,Entertainment,Low,Tablet,Mumbai,India,Low,67590,Debit Card,2025-08-31 16:39:35.880265,16,Sunday,4220016,4152426,0,False,False,0
TXN73DD6935B15F,843,0,USR049908,MER000046,Restaurant,High,Laptop,Chennai,India,Low,8667,Wallet,2025-09-04 06:48:46.007983,6,Thursday,3656596,3647929,65,True,True,1
TXNA4AF24C8D9C8,727,0,USR048013,MER000093,E-Commerce,Medium,iPhone,San Francisco,USA,Medium,10197,Net Banking,2025-12-20 01:45:41.748380,1,Saturday,539029,528832,20,False,False,0
TXN89A2D7E7E760,757,0,USR047905,MER000336,Grocery,Low,Laptop,Lagos,Nigeria,High,1196,Wallet,2026-02-12 01:37:59.128592,1,Thursday,110743,109547,45,True,False,0
TXNF9C98C7DD7FD,594,0,USR026577,MER003951,Healthcare,Low,Android,Delhi,India,Low,14038,Debit Card,2025-07-25 17:39:54.966703,17,Friday,382180,368142,0,False,False,0
TXNADD855DA9193,737,0,USR003055,MER002984,Entertainment,Low,Android,Ahmedabad,India,Low,17207,Wallet,2026-04-06 11:30:44.626936,11,Monday,1428394,1411187,25,True,False,0
TXN5352A1DEEE49,691,0,USR003602,MER001030,Restaurant,Low,Laptop,Bengaluru,India,Low,21696,Net Banking,2026-03-04 19:33:45.807611,19,Wednesday,1907463,1885767,25,True,False,0
TXNA6CD0BA8310C,613,0,USR043011,MER000074,Entertainment,Low,Android,Berlin,Germany,Medium,7092,Debit Card,2025-09-05 11:46:37.558113,11,Friday,498510,491418,10,False,False,0
TXN95CE834609F5,786,0,USR023030,MER001478,Fuel,Medium,Android,London,UK,Medium,78767,Net Banking,2025-11-19 06:15:10.265549,6,Wednesday,6086961,6008194,20,False,False,0
TXNBDA7CBBA1577,809,0,USR035378,MER004044,Healthcare,Low,Android,New York,USA,Medium,25591,Debit Card,2025-11-03 10:04:54.881489,10,Monday,468051,442460,10,False,False,0
TXN7F87E8B89CC6,625,0,USR028618,MER001241,Restaurant,Medium,Tablet,Berlin,Germany,Medium,1925,Debit Card,2025-07-19 12:48:38.083227,12,Saturday,62295,60370,20,False,False,0
TXN3D0539D17A7A,705,0,USR004440,MER000718,Grocery,High,Android,London,UK,Medium,49107,Wallet,2026-05-22 13:56:04.056502,13,Friday,4246085,4196978,30,False,False,0
TXNA848C1AA42BF,682,0,USR039194,MER004315,Healthcare,Low,Tablet,Mumbai,India,Low,47289,Net Banking,2026-03-07 00:31:38.844607,0,Saturday,1173897,1126608,0,False,False,0
TXNBDDE995E597D,777,0,USR041534,MER003094,Luxury,Low,Laptop,Moscow,Russia,High,9904,UPI,2026-04-05 11:48:31.578516,11,Sunday,1337842,1327938,40,False,True,0
TXND986E2A659B3,704,1,USR034187,MER003270,Travel,Low,Laptop,Sydney,Australia,Medium,41992,Wallet,2026-05-15 05:59:25.597576,5,Friday,1674521,1632529,25,False,False,0
TXNBE6C67BE0377,746,0,USR019062,MER003292,Healthcare,Low,Android,Lagos,Nigeria,High,21491,Credit Card,2025-09-06 09:40:51.026020,9,Saturday,2515689,2494198,20,False,False,0
TXNDF7A890E7D37,715,0,USR026656,MER001114,Grocery,Low,Android,Berlin,Germany,Medium,15452,Credit Card,2025-11-24 09:52:06.398975,9,Monday,571397,555945,10,False,False,0
TXN1A9D75DFAFDC,759,0,USR023040,MER004775,Restaurant,Low,Tablet,Chennai,India,Low,43923,Net Banking,2025-12-08 17:41:25.615709,17,Monday,3543154,3499231,0,False,False,0
TXND3A7E67EDB54,761,0,USR038036,MER001843,Grocery,Low,Android,London,UK,Medium,21099,Net Banking,2025-09-04 00:58:16.760030,0,Thursday,2661817,2640718,35,True,False,0
TXN31DF27232681,716,0,USR007704,MER000106,Grocery,Low,iPhone,Kolkata,India,Low,191652,Wallet,2026-02-12 00:58:39.055455,0,Thursday,15796544,15604892,0,False,False,0
TXNC94CE8ECF5C9,644,0,USR048442,MER001293,Restaurant,Low,Android,Ahmedabad,India,Low,34572,Net Banking,2025-10-20 03:54:14.153728,3,Monday,1512777,1478205,0,False,False,0
TXN0AFB08BEFB08,714,0,USR029593,MER003758,Fuel,Low,Android,Berlin,Germany,Medium,13477,Wallet,2026-03-01 06:14:52.283702,6,Sunday,781371,767894,10,False,False,0
TXND2481AE4734B,746,0,USR037827,MER002650,Entertainment,Low,Android,Ahmedabad,India,Low,19187,UPI,2026-03-19 07:22:21.863361,7,Thursday,5413710,5394523,0,False,False,0
TXNFB83D4784112,740,0,USR033878,MER001830,Grocery,Low,iPhone,Bengaluru,India,Low,54721,UPI,2025-07-27 09:16:01.406242,9,Sunday,1652878,1598157,0,False,False,0
TXN46CD4364C54B,660,2,USR045103,MER002474,Travel,Low,Tablet,London,UK,Medium,28367,Net Banking,2025-10-31 19:24:46.645577,19,Friday,1829331,1800964,40,False,False,0
TXN60A6E618B7BF,690,0,USR022040,MER004323,Luxury,Low,Tablet,Kolkata,India,Low,33530,Credit Card,2025-11-29 01:29:53.707317,1,Saturday,1801456,1767926,0,False,False,0
TXN56EFA37233E4,597,0,USR014127,MER002009,Entertainment,Medium,Tablet,Sydney,Australia,Medium,48873,Credit Card,2025-08-19 11:21:37.760781,11,Tuesday,3240470,3191597,20,False,False,0
TXNA4A9E7936392,769,0,USR036871,MER002918,Travel,Low,Android,Berlin,Germany,Medium,60516,Net Banking,2026-04-11 21:14:32.963000,21,Saturday,2738828,2678312,10,False,False,0
TXN8DEA9FEC7979,821,0,USR028564,MER003355,Travel,Low,iPhone,Kolkata,India,Low,21961,UPI,2025-08-26 17:56:00.662588,17,Tuesday,1049257,1027296,20,False,True,0
TXN8A454936E310,691,0,USR012982,MER001962,Grocery,Low,Laptop,Kolkata,India,Low,13971,UPI,2026-01-14 06:09:06.261602,6,Wednesday,1923224,1909253,0,False,False,0
TXNA0E7EAC4FE66,734,0,USR010666,MER003784,Restaurant,Medium,Tablet,Bengaluru,India,Low,8959,Debit Card,2025-09-14 18:00:34.563526,18,Sunday,958082,949123,10,False,False,0
TXN31BB9EA602C0,608,0,USR043375,MER004818,Travel,Low,Tablet,Mumbai,India,Low,2687,Credit Card,2025-12-12 01:01:44.086759,1,Friday,790907,788220,0,False,False,0
TXN2522509C8E34,723,0,USR026389,MER002694,Healthcare,Low,Tablet,Chennai,India,Low,35901,Debit Card,2026-01-24 21:41:33.859427,21,Saturday,1299897,1263996,20,False,True,0
TXN1DEF1870E0CD,780,0,USR021875,MER003983,Travel,Medium,iPhone,San Francisco,USA,Medium,24805,Wallet,2026-04-17 16:24:44.128164,16,Friday,789509,764704,20,False,False,0
TXN57CF810FDA42,736,0,USR049756,MER001410,Luxury,Medium,Android,Kolkata,India,Low,48722,Wallet,2026-02-14 15:12:18.194488,15,Saturday,1213142,1164420,10,False,False,0
TXN911034C5552C,760,0,USR047452,MER003062,Entertainment,Low,iPhone,Kolkata,India,Low,110313,Credit Card,2026-05-18 09:07:29.685648,9,Monday,1806296,1695983,0,False,False,0
TXNF810581C4C50,848,0,USR026918,MER003958,Luxury,Medium,iPhone,Pyongyang,North Korea,High,30010,Net Banking,2026-04-29 19:42:47.755785,19,Wednesday,2134257,2104247,55,True,False,0
TXN8B96298753FD,819,0,USR021757,MER002086,Luxury,Low,Laptop,Mumbai,India,Low,46564,Credit Card,2025-12-05 18:27:32.013676,18,Friday,2922296,2875732,0,False,False,0
TXN48F4FFCAE1E7,900,0,USR001201,MER002380,Restaurant,Low,Tablet,Pyongyang,North Korea,High,76920,Debit Card,2025-11-03 07:09:12.261238,7,Monday,2602011,2525091,20,False,False,0
TXN446F10A6CBB9,642,0,USR018901,MER000558,Luxury,Low,Tablet,London,UK,Medium,8982,UPI,2025-10-25 14:57:50.610814,14,Saturday,593156,584174,10,False,False,0
